[2025-02-11 10:02:50.967] [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
[2025-02-11 10:05:36.418] [restartedMain] INFO  c.u.j.d.DefaultLazyPropertyDetector - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
[2025-02-11 10:05:36.427] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionConfig' of type [com.bot.txcontrol.config.transaction.TransactionConfig$$SpringCGLIB$$0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.523] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration' of type [org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.601] [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariCP - Starting...
[2025-02-11 10:05:36.629] [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariCP - Start completed.
[2025-02-11 10:05:36.630] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSource' of type [com.zaxxer.hikari.HikariDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.728] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration' of type [org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.737] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.739] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'loadBalancerClientsDefaultsMappingsProvider' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration$$Lambda/0x0000018f01530000] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.747] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'defaultsBindHandlerAdvisor' of type [org.springframework.cloud.commons.config.DefaultsBindHandlerAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.758] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties' of type [org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.773] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSourceScriptDatabaseInitializer' of type [org.springframework.boot.autoconfigure.sql.init.SqlDataSourceScriptDatabaseInitializer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.783] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.batch.BatchAutoConfiguration$DataSourceInitializerConfiguration' of type [org.springframework.boot.autoconfigure.batch.BatchAutoConfiguration$DataSourceInitializerConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:36.789] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.batch-org.springframework.boot.autoconfigure.batch.BatchProperties' of type [org.springframework.boot.autoconfigure.batch.BatchProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:37.057] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'batchDataSourceInitializer' of type [org.springframework.boot.autoconfigure.batch.BatchDataSourceScriptDatabaseInitializer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:37.092] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'jpaVendorAdapter' of type [org.springframework.orm.jpa.vendor.HibernateJpaVendorAdapter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:37.113] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'jpaProperties' of type [java.util.Properties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:37.261] [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: entityManagerFactory]
[2025-02-11 10:05:37.385] [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
[2025-02-11 10:05:37.436] [restartedMain] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
[2025-02-11 10:05:37.925] [restartedMain] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
[2025-02-11 10:05:37.936] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.temp.use_jdbc_metadata_defaults], use [hibernate.boot.allow_jdbc_metadata_access] instead
[2025-02-11 10:05:37.944] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: SQLServerDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
[2025-02-11 10:05:38.192] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#45b4bcc8' of type [org.springframework.beans.factory.config.ObjectFactoryCreatingFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:38.212] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '(inner bean)#45b4bcc8' of type [org.springframework.beans.factory.config.ObjectFactoryCreatingFactoryBean$TargetBeanObjectFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:38.279] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.global_temporary.create_tables], use [hibernate.query.mutation_strategy.global_temporary.create_tables] instead
[2025-02-11 10:05:38.279] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.global_temporary.drop_tables], use [hibernate.query.mutation_strategy.global_temporary.drop_tables] instead
[2025-02-11 10:05:38.279] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.persistent.create_tables], use [hibernate.query.mutation_strategy.persistent.create_tables] instead
[2025-02-11 10:05:38.280] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.persistent.drop_tables], use [hibernate.query.mutation_strategy.persistent.drop_tables] instead
[2025-02-11 10:05:38.280] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.persistent.schema], use [hibernate.query.mutation_strategy.persistent.schema] instead
[2025-02-11 10:05:38.280] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.persistent.catalog], use [hibernate.query.mutation_strategy.persistent.catalog] instead
[2025-02-11 10:05:38.280] [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000021: Encountered deprecated setting [hibernate.hql.bulk_id_strategy.local_temporary.drop_tables], use [hibernate.query.mutation_strategy.local_temporary.drop_tables] instead
[2025-02-11 10:05:39.125] [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
[2025-02-11 10:05:39.127] [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'entityManagerFactory'
[2025-02-11 10:05:39.130] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'entityManagerFactory' of type [org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:39.157] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'entityManagerFactory' of type [jdk.proxy4.$Proxy166] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:39.223] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionManager' of type [org.springframework.orm.jpa.JpaTransactionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:39.265] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'txAdvice' of type [org.springframework.transaction.interceptor.TransactionInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:39.269] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'txAdvisor' of type [org.springframework.aop.support.DefaultPointcutAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [jobRegistryBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
[2025-02-11 10:05:39.302] [restartedMain] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.batch.BatchAutoConfiguration$SpringBootBatchConfiguration' of type [org.springframework.boot.autoconfigure.batch.BatchAutoConfiguration$SpringBootBatchConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [jobRegistryBeanPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
[2025-02-11 10:05:39.911] [restartedMain] INFO  c.b.t.c.bean.ApplicationContextUtil - Init ApplicationContextUtil
[2025-02-11 10:05:40.781] [restartedMain] INFO  o.s.d.j.r.q.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
[2025-02-11 10:05:41.597] [restartedMain] INFO  c.b.t.adapter.out.grpc.FsapSync - FsapSync Init....
[2025-02-11 10:05:42.263] [restartedMain] INFO  o.a.s.c.u.s.b.BouncyCastleSecurityProviderRegistrar - getOrCreateProvider(BC) created instance of org.bouncycastle.jce.provider.BouncyCastleProvider
[2025-02-11 10:05:42.264] [restartedMain] INFO  o.a.s.c.u.s.e.EdDSASecurityProviderRegistrar - getOrCreateProvider(EdDSA) created instance of net.i2p.crypto.eddsa.EdDSASecurityProvider
[2025-02-11 10:05:42.946] [restartedMain] INFO  o.s.b.a.s.r.ReactiveUserDetailsServiceAutoConfiguration - 

Using generated security password: dadec903-5ea5-4533-bedb-a854dbd13743

[2025-02-11 10:05:43.557] [restartedMain] INFO  o.s.l.c.s.AbstractContextSource - Property 'userDn' not set - anonymous context will be used for read-only operations
[2025-02-11 10:05:43.644] [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
[2025-02-11 10:05:43.988] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
[2025-02-11 10:05:43.988] [restartedMain] INFO  o.s.i.c.PublishSubscribeChannel - Channel 'mis.errorChannel' has 1 subscriber(s).
[2025-02-11 10:05:43.989] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean '_org.springframework.integration.errorLogger'
[2025-02-11 10:05:43.989] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {sftp:outbound-gateway:lsHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpLsChannel' channel
[2025-02-11 10:05:43.989] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpLsChannel' has 1 subscriber(s).
[2025-02-11 10:05:43.990] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean 'lsHandler.serviceActivator'
[2025-02-11 10:05:43.990] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {sftp:outbound-gateway:downloadHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpDownloadChannel' channel
[2025-02-11 10:05:43.990] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpDownloadChannel' has 1 subscriber(s).
[2025-02-11 10:05:43.990] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean 'downloadHandler.serviceActivator'
[2025-02-11 10:05:43.991] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {sftp:outbound-gateway:uploadHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpUploadChannel' channel
[2025-02-11 10:05:43.991] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpUploadChannel' has 1 subscriber(s).
[2025-02-11 10:05:43.991] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean 'uploadHandler.serviceActivator'
[2025-02-11 10:05:43.991] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {sftp:outbound-gateway:deleteHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpDeleteChannel' channel
[2025-02-11 10:05:43.992] [restartedMain] INFO  o.s.i.channel.DirectChannel - Channel 'mis.fsapSyncSftpDeleteChannel' has 1 subscriber(s).
[2025-02-11 10:05:43.992] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean 'deleteHandler.serviceActivator'
[2025-02-11 10:05:44.026] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - started bean 'fsapSyncSftpService#downloadFiles(String)'
[2025-02-11 10:05:44.026] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - started bean 'fsapSyncSftpService#deleteFile(String)'
[2025-02-11 10:05:44.027] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - started bean 'fsapSyncSftpService#uploadFile(File, String)'
[2025-02-11 10:05:44.027] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - started bean 'fsapSyncSftpService#listFile(String)'
[2025-02-11 10:05:44.028] [restartedMain] INFO  o.s.i.g.AnnotationGatewayProxyFactoryBean - started bean 'fsapSyncSftpService'; defined in: 'URL [jar:file:/C:/Users/St1-Ted/.gradle/caches/modules-2/files-2.1/com.bot.mis/txcontrol/1.0.0/d796151ccdc1ea19f9b1a2dda4663bdee0505e1d/txcontrol-1.0.0-plain.jar!/com/bot/txcontrol/util/transmit/FsapSyncSftpService.class]'; from source: 'URL [jar:file:/C:/Users/St1-Ted/.gradle/caches/modules-2/files-2.1/com.bot.mis/txcontrol/1.0.0/d796151ccdc1ea19f9b1a2dda4663bdee0505e1d/txcontrol-1.0.0-plain.jar!/com/bot/txcontrol/util/transmit/FsapSyncSftpService.class]'
[2025-02-11 10:05:44.122] [restartedMain] INFO  o.s.b.w.e.netty.NettyWebServer - Netty started on port 8080 (http)
[2025-02-11 10:05:44.152] [restartedMain] INFO  com.bot.BatchApplication - Started BatchApplication in 10.866 seconds (process running for 11.49)
[2025-02-11 10:05:44.170] [restartedMain] INFO  o.s.b.a.b.JobLauncherApplicationRunner - Running default command line with: []
[2025-02-11 10:05:44.171] [restartedMain] INFO  c.b.t.c.appListener.AppListener - TxControl modify date [2025/01/21 v3.0.0]
[2025-02-11 10:05:44.241] [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
[2025-02-11 10:05:44.252] [restartedMain] ERROR o.s.boot.SpringApplication - Application run failed
java.lang.IllegalStateException: Failed to execute ApplicationRunner
	at org.springframework.boot.SpringApplication.lambda$callRunner$6(SpringApplication.java:797)
	at org.springframework.util.function.ThrowingConsumer.accept(ThrowingConsumer.java:66)
	at org.springframework.util.function.ThrowingConsumer$1.accept(ThrowingConsumer.java:88)
	at org.springframework.boot.SpringApplication.callRunner(SpringApplication.java:798)
	at org.springframework.boot.SpringApplication.callRunner(SpringApplication.java:786)
	at org.springframework.boot.SpringApplication.lambda$callRunners$3(SpringApplication.java:774)
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:184)
	at java.base/java.util.stream.SortedOps$SizedRefSortingSink.end(SortedOps.java:357)
	at java.base/java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:510)
	at java.base/java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499)
	at java.base/java.util.stream.ForEachOps$ForEachOp.evaluateSequential(ForEachOps.java:151)
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateSequential(ForEachOps.java:174)
	at java.base/java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234)
	at java.base/java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:596)
	at org.springframework.boot.SpringApplication.callRunners(SpringApplication.java:774)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:342)
	at com.bot.BatchApplication.main(BatchApplication.java:25)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.springframework.boot.devtools.restart.RestartLauncher.run(RestartLauncher.java:50)
Caused by: java.io.IOException: Failed to bind to address 0.0.0.0/0.0.0.0:8081
	at io.grpc.netty.NettyServer.start(NettyServer.java:333)
	at io.grpc.internal.ServerImpl.start(ServerImpl.java:185)
	at io.grpc.internal.ServerImpl.start(ServerImpl.java:94)
	at com.bot.txcontrol.service.GrpcService.grpcServerBuilder(GrpcService.java:55)
	at com.bot.txcontrol.service.GrpcService.run(GrpcService.java:44)
	at org.springframework.boot.SpringApplication.lambda$callRunner$4(SpringApplication.java:786)
	at org.springframework.util.function.ThrowingConsumer$1.acceptWithException(ThrowingConsumer.java:83)
	at org.springframework.util.function.ThrowingConsumer.accept(ThrowingConsumer.java:60)
	... 18 common frames omitted
Caused by: java.net.BindException: Address already in use: bind
	at java.base/sun.nio.ch.Net.bind0(Native Method)
	at java.base/sun.nio.ch.Net.bind(Net.java:565)
	at java.base/sun.nio.ch.ServerSocketChannelImpl.netBind(ServerSocketChannelImpl.java:344)
	at java.base/sun.nio.ch.ServerSocketChannelImpl.bind(ServerSocketChannelImpl.java:301)
	at io.netty.channel.socket.nio.NioServerSocketChannel.doBind(NioServerSocketChannel.java:141)
	at io.netty.channel.AbstractChannel$AbstractUnsafe.bind(AbstractChannel.java:561)
	at io.netty.channel.DefaultChannelPipeline$HeadContext.bind(DefaultChannelPipeline.java:1281)
	at io.netty.channel.AbstractChannelHandlerContext.invokeBind(AbstractChannelHandlerContext.java:600)
	at io.netty.channel.AbstractChannelHandlerContext.bind(AbstractChannelHandlerContext.java:579)
	at io.netty.channel.DefaultChannelPipeline.bind(DefaultChannelPipeline.java:922)
	at io.netty.channel.AbstractChannel.bind(AbstractChannel.java:259)
	at io.netty.bootstrap.AbstractBootstrap$2.run(AbstractBootstrap.java:380)
	at io.netty.util.concurrent.AbstractEventExecutor.runTask(AbstractEventExecutor.java:173)
	at io.netty.util.concurrent.AbstractEventExecutor.safeExecute(AbstractEventExecutor.java:166)
	at io.netty.util.concurrent.SingleThreadEventExecutor.runAllTasks(SingleThreadEventExecutor.java:472)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:569)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:997)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.base/java.lang.Thread.run(Thread.java:1583)
[2025-02-11 10:05:44.263] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - stopped bean 'fsapSyncSftpService#downloadFiles(String)'
[2025-02-11 10:05:44.264] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - stopped bean 'fsapSyncSftpService#deleteFile(String)'
[2025-02-11 10:05:44.264] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - stopped bean 'fsapSyncSftpService#uploadFile(File, String)'
[2025-02-11 10:05:44.264] [restartedMain] INFO  o.s.i.g.GatewayProxyFactoryBean$MethodInvocationGateway - stopped bean 'fsapSyncSftpService#listFile(String)'
[2025-02-11 10:05:44.264] [restartedMain] INFO  o.s.i.g.AnnotationGatewayProxyFactoryBean - stopped bean 'fsapSyncSftpService'; defined in: 'URL [jar:file:/C:/Users/St1-Ted/.gradle/caches/modules-2/files-2.1/com.bot.mis/txcontrol/1.0.0/d796151ccdc1ea19f9b1a2dda4663bdee0505e1d/txcontrol-1.0.0-plain.jar!/com/bot/txcontrol/util/transmit/FsapSyncSftpService.class]'; from source: 'URL [jar:file:/C:/Users/St1-Ted/.gradle/caches/modules-2/files-2.1/com.bot.mis/txcontrol/1.0.0/d796151ccdc1ea19f9b1a2dda4663bdee0505e1d/txcontrol-1.0.0-plain.jar!/com/bot/txcontrol/util/transmit/FsapSyncSftpService.class]'
[2025-02-11 10:05:44.265] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
[2025-02-11 10:05:44.265] [restartedMain] INFO  o.s.i.c.PublishSubscribeChannel - Channel 'mis.errorChannel' has 0 subscriber(s).
[2025-02-11 10:05:44.265] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - stopped bean '_org.springframework.integration.errorLogger'
[2025-02-11 10:05:44.265] [restartedMain] INFO  o.s.i.endpoint.EventDrivenConsumer - Removing {sftp:outbound-gateway:lsHandler.serviceActivator} as a subscriber to the 'fsapSyncSftpLsChannel' channel
